date,batch,Number,Temperature,Density,K,Na,Ca,Mg,HCO3,SO4,Cl,pH,pe,Li,Sr,B,Br,NO3,TDS,B2O3,Rb ug/L,Cs ug/L
2022/3/30,15, D01-2,4.6,1.2092,0.133330605,2.979934248,0.02839463,1.344373586,0.010996971,0.053008536,5.608439342,6.93,,0.010981268,0.000348893,0.007943571,3.64E-05,0.000492864,312.4,,1707,279.3
2022/3/30,15, D01-3,4.2,1.2103,0.155352023,2.76079329,0.027496382,1.374285127,0.010996971,0.054288986,5.444786055,6.9,,0.011033141,0.000343301,0.008026827,3.00E-05,0.000550118,303.2,,1540,212.5
2022/3/30,15, D01-4,4,1.2108,0.16949586,2.850963835,0.029168122,1.413042584,0.010931416,0.053841349,5.616873043,6.86,,0.011404899,0.000352545,0.008214616,1.65E-05,0.000611403,312.9,,1530,63.74
2022/3/30,15, D01-5,4.6,1.2323,0.684889113,2.270140252,0.029193074,1.951162312,0.012013085,0.042619196,6.132739119,6.57,,0.011322767,0.000410751,0.008743756,0.000112135,0.000671399,350.1,,5784,298.6
2022/3/30,15, D06-1,5.9,1.2089,0.153510511,3.730268016,0.034158391,1.616704382,0.010521692,0.065386217,6.891236285,6.98,,0.014011527,0.000474207,0.009768733,5.68E-05,0.000758005,384,,1382,92.97
2022/3/30,15, D06-2,4.8,1.2087,0.122076919,3.038264543,0.027920555,1.299074265,0.010488915,0.054288986,5.573294221,6.85,,0.011194524,0.000381077,0.007999075,5.14E-05,0.000665915,311,,1281,294
2022/3/30,15, D06-3,4.4,1.2243,0.477335332,2.482669574,0.027945506,1.740670644,0.011439472,0.047262128,5.913632133,6.57,,0.011557637,0.00038724,0.008566142,5.63E-05,0.000417225,334.3,,4160,238.9
2022/3/30,15, D11-1,5.8,1.2082,0.048007202,2.906423288,0.025724837,1.370911335,0.01132475,0.056266917,5.576425126,6.91,,0.012818444,0.000337937,0.009111008,2.22E-05,0.000787518,307.1,,1694,344.3
2022/3/30,15, D11-2,5.2,1.208,0.050002174,2.804856369,0.025575128,1.384036207,0.011308361,0.056756194,5.499478182,6.92,,0.013293948,0.000341703,0.010092507,0.000126902,0.00056173,302.5,,892.5,58.72
2022/3/30,15, D11-3,5.1,1.2052,0.048160662,2.854443644,0.025724837,1.397284509,0.011373917,0.05841141,5.572335204,6.91,,0.013161383,0.00034136,0.010043478,1.61E-05,0.000776229,306.6,,711.9,38.03
2022/3/30,15, BS11,6.5,1.1984,0.079159452,3.069234841,0.03822546,1.140547213,0.010767526,0.060056215,5.29644882,6.92,,0.010886167,0.000345811,0.007431082,1.18E-05,0.000774777,297.3,,755.2,27.77
2022/3/30,15, BS2,7.3,1.2075,0.074657977,3.166234511,0.034233245,1.187615717,0.011423083,0.060430981,5.47843624,6.88,,0.011157061,0.000340904,0.007407031,5.68E-05,0.000683333,306.9,,828.4,79.48
2022/3/30,15, CL1,8.2,1.2127,0.153689547,2.835391691,0.028120166,1.439744908,0.011586973,0.05713096,5.646320481,6.79,,0.012646974,0.000371833,0.008514339,0.000115388,0.000729297,314,,1448,55.14
2022/3/30,15, HS1,5.6,1.1429,0.032 ,1.725 ,0.041 ,0.968 ,0.010 ,0.064 ,3.606 ,7.310 ,4.000 ,0.009867435,0.000304154,0.006798335,0.000184722,0.000732039,200.9,,483.5,16.99
2022/3/30,15, HS3,5.6,1.1203,0.0254231,1.369696233,0.032736164,0.918658712,0.010488915,0.057672288,3.148167997,7.51,,0.009321326,0.00025622,0.006030527,0.000164322,0.00075865,174.1,,446,24.75
2022/4/10,16, D01-1,7.5,1.2083,0.09 ,3.19 ,0.03 ,1.26 ,0.01 ,0.05 ,5.74 ,7.13 ,,0.009757925,0.000334969,0.007986124,4.69E-05,0.000397227,318,,846,34.2
2022/4/10,16, D01-2,5.2,1.2116,0.175404046,2.288061268,0.028918609,1.437852294,0.011488639,0.05067666,5.280399402,6.98,,0.010082133,0.000341246,0.008226642,0.000324014,0.000566084,288.6,,1632,128.6
2022/4/10,16, D01-3,5,1.2134,0.228782326,2.598677699,0.028269874,1.489364328,0.010882249,0.052987716,5.741488732,6.95,,0.010149856,0.000359165,0.008831637,6.63E-06,0.000330458,315.5,,1887,87.5
2022/4/10,16, D01-4,4.8,1.2189,0.365770379,2.313420374,0.029143171,1.600288007,0.008423909,0.047730585,5.830733647,6.91,,0.010103746,0.00038005,0.008324699,9.76E-06,0.000538667,319.6,,3423,1081.76
2022/4/10,16, D01-5,4.9,1.2292,0.599028602,1.877791813,0.029018414,1.864266612,0.011406695,0.043920466,6.16007108,6.74,,0.010004323,0.000393632,0.009209066,1.83E-05,0.000411419,336.6,,4851,102.3
2022/4/10,16, D06-1,6.8,1.2104,0.125555331,2.859576362,0.027546285,1.300843448,0.010980582,0.052946075,5.52102784,7.03,,0.009685879,0.0003643,0.008049029,3.58E-05,0.000449158,305.1,,1094,39.5
2022/4/10,16, D06-2,5.6,1.2348,0.678725162,1.621677886,0.028070263,2.028471508,0.012357252,0.042931501,6.311454602,6.62,,0.010090778,0.000378452,0.009148011,8.18E-05,0.000545763,343.1,,5642,47.3
2022/4/10,16, D06-3,4.9,1.2354,0.691692478,1.617806599,0.028444533,2.050195433,0.012275308,0.042796169,6.364849237,6.63,,0.010041787,0.000382789,0.009369103,0.00015794,0.00113991,346,,5633,34.1
2022/4/10,16, D11-1,6.6,1.2096,0.049746408,2.686890851,0.026124058,1.393910718,0.009620301,0.055621487,5.452232533,6.94,,0.012236311,0.000247774,0.00926087,0.000889442,0.000199017,298.2,,906.1,104.78
2022/4/10,16, D11-2,5.7,1.21,0.076473913,2.664272094,0.031513549,1.456367003,0.01163614,0.055371643,5.590810369,6.89,,0.012694524,0.000261698,0.009234968,8.57E-05,0.000583018,305.4,,958.2,71.63
2022/4/10,16, D11-3,5.3,1.2102,0.074734707,2.598242723,0.025824642,1.413124871,0.011062527,0.054164064,5.427834034,6.91,,0.011860231,0.000253595,0.00906383,1.08E-05,0.007132823,297,,873.4,17.1
2022/4/10,16, BS11,9.6,1.1769,0.049848715,2.34443417,0.039497979,1.054145238,0.010751137,0.060347699,4.447127182,7.14,,0.009553314,0.000248003,0.007235893,1.79E-05,4.03E-07,247.3,,611.1,12.73
2022/4/10,16, BS2,10.9,1.2072,0.074376635,2.976062961,0.036903039,1.167249537,0.00857141,0.058588382,5.331734973,7.06,,0.010106628,0.000266948,0.005509713,5.66E-05,0.000743167,296.6,,788,42.32
2022/4/10,16, CL1,11,1.2136,0.151131891,2.594501928,0.028868706,1.427360625,0.011078916,0.054007912,5.535384876,6.9,,0.011448127,0.000281443,0.008904718,1.45E-05,0.004765914,304,,1395.6,13.77
2022/4/10,16, HS1,11.6,1.1389,0.027 ,1.538 ,0.039 ,0.944 ,0.010 ,0.059 ,3.399 ,7.430 ,4.000 ,0.008589337,0.000217188,0.006891767,3.63E-05,0.000563665,187.9,,450.7,9.68
2022/4/10,16, HS21,16.1,1.1443,0.027808237,1.63490116,0.038381165,0.984283069,0.011078916,0.06038934,3.573544129,7.42,,0.008881844,0.000213193,0.006754857,0.001113461,0.000510444,197.6,,501.28,21.88901951
2022/4/10,16, HS3,9.8,1.1248,0.024828249,1.294184383,0.035209603,0.916478091,0.008227242,0.055955132,3.099925253,7.57,,0.008383285,0.000188199,0.006346901,5.67E-05,2.77E-05,170.3,,440.42,24.9822185
2022/5/1,17, D01-1,8.9,1.2083,0.09 ,2.91 ,0.03 ,1.21 ,0.01 ,0.05 ,5.67 ,7.27 ,,0.009429395,0.000337708,0.00773543,2.72E-05,0.000655432,307.5,,808.77,27.82
2022/5/1,17, D01-2,6.7,1.2128,0.221160511,2.534736212,0.028170068,1.446986217,0.010915027,0.048428066,5.903336812,7.09,,0.009943804,0.000356768,0.008945421,8.20E-05,0.000576729,318.1,,1801.27,787.39
2022/5/1,17, D01-3,6.4,1.2133,0.228296371,2.33569115,0.027446479,1.359761366,0.011193638,0.044982303,5.511014583,7,,0.009302594,0.000341931,0.009002775,3.92E-05,0.000780261,297.4,,2029.79,516.77
2022/5/1,17, D01-4,6.1,1.2171,0.333057959,2.236908079,0.028768901,1.51256943,0.011505028,0.045534041,5.797421939,6.92,,0.009658501,0.000379822,0.008418131,5.04E-05,0.000555117,313.2,,2325.5,44.38
2022/5/1,17, D01-5,5.2,1.234,0.632533895,1.468740291,0.028619193,2.065418638,0.010374192,0.037570269,6.378811384,6.63,,0.009711816,0.0003958,0.009086957,3.14E-05,0.000527862,340.5,,5611.57,62.4
2022/5/1,17, D06-1,8.9,1.2105,0.12028656,2.75387717,0.006287739,1.234478502,0.009849746,0.049687695,5.537669591,6.93,,0.008933718,0.000359507,0.007816836,3.72E-05,0.000650916,300.2,,1100.51,71.38
2022/5/1,17, D06-2,8,1.2203,0.448996504,2.210331039,0.027945506,1.490269492,0.008751688,0.045669373,5.92821482,6.48,,0.008772334,0.000376626,0.008443108,4.23E-05,0.000467221,321,,3476.98,59.04
2022/5/1,17, D06-3,6.8,1.2324,0.745531136,1.666393429,0.02839463,1.835054516,0.011570584,0.042317302,6.224127718,6.45,,0.009246398,0.000376969,0.008790934,3.03E-05,0.000583341,338.9,,4911.41,40.79
2022/5/1,17, D11-1,9.8,1.2102,0.051920416,2.736608619,0.025749788,1.356799013,0.010931416,0.052383927,5.661100612,6.96,,0.010095101,0.000327665,0.0099963,5.03E-05,0.000925895,305.6,,678.68,9.33
2022/5/1,17, D11-2,7.2,1.2095,0.076397184,2.579103774,0.02560008,1.405842419,0.009833357,0.052300645,5.692917384,6.95,,0.010391931,0.000342045,0.012898242,4.04E-05,0.000689139,305.2,,890.6,12.12
2022/5/1,17, D11-3,6.6,1.2094,0.079977902,2.580582693,0.025575128,1.436124254,0.009816968,0.052654591,5.663413533,6.9,,0.01039049,0.000340904,0.015142461,4.15E-05,0.000703493,305.1,,914.28,27.19
2022/5/1,17, D11-4,6.6,1.2093,0.078341002,2.579408258,0.026398523,1.405225262,0.009112244,0.052894025,5.711561786,6.91,,0.010338617,0.000341589,0.008691027,8.34E-05,0.000666399,305.9,,906.12,8.86
2022/5/1,17, BS1,11.3,1.193,0.061 ,2.564 ,0.034 ,1.200 ,0.011 ,0.058 ,5.187 ,7.150 ,4.000 ,0.007988473,0.000204748,0.005661425,2.99E-05,0.000757359,282.2,,762.24,41.38
2022/5/1,17, BS2,13.7,1.2102,0.083456314,2.815861264,0.025924447,1.286772269,0.011685306,0.050468457,5.737878318,7.05,,0.008606628,0.000221411,0.007656799,0.000332274,0.000506412,309.5,,905.63,38.55
2022/5/1,17, CL1,13.3,1.2138,0.158728129,2.602027015,0.022930286,1.459617363,0.011210027,0.050478867,5.820889629,7.01,,0.008969741,0.000208971,0.007243293,4.42E-05,0.000822516,314.5,,1436.42,38.47
2022/5/1,17, HS1,17.2,1.1478,0.026 ,1.569 ,0.037 ,1.034 ,0.011 ,0.061 ,3.807 ,7.420 ,4.000 ,0.006795389,0.000163775,0.00687049,4.72E-05,0.00084074,205.4,,1508.97,3708.82
2022/5/1,17, HS2,19.8,1.2089,0.037623119,2.884500492,0.022980189,1.231886443,0.010947805,0.051176348,5.630101825,7.07,,0.008370317,0.00017633,0.006166512,2.55E-05,0.000293203,304,,683.56,169.78
2022/5/1,17, HS3,12.3,1.0519,0.007775274,0.503093354,0.009905684,0.379798395,0.011423083,0.021496981,1.240346374,8.06,,0.001808357,0,0.001088807,2.63E-05,0.00037239,68.3,,214.93,36.29
2022/5/12,18, D01-1,19.54,1.2081,0.10 ,2.97 ,0.03 ,1.31 ,0.01 ,0.05 ,5.30 ,6.99 ,,0.009638329,0.000335312,0.008543941,5.02E-05,0.000695913,299.2,,1217,65.63
2022/5/12,18, D01-2,17.3,1.2112,0.237248167,2.552396242,0.029542392,1.511211685,0.010833082,0.049833437,5.437198545,6.92,,0.010025937,0.000356996,0.008444958,5.08E-05,0.000635434,304.3,,1738,22.06
2022/5/12,18, D01-3,14.02,1.2141,0.318862968,2.280753669,0.030290933,1.581403003,0.010915027,0.050104102,5.497983245,6.89,,0.009878963,0.000375713,0.009052729,3.82E-05,0.000665754,305.2,,2293,32.65
2022/5/12,18, D01-4,13.87,1.2258,0.55027968,1.768525817,0.029617246,1.863526023,0.011554195,0.042546325,5.708684738,6.67,,0.009919308,0.000390436,0.009481036,7.66E-05,0.000598501,316.1,,4013,215.32
2022/5/12,18, D01-5,12.52,1.2522,0.450019566,0.696918703,0.025749788,2.683563053,0.014799203,0.026087862,6.496770372,6.31,,0.011211816,0.000336225,0.010275671,0.000121145,0.000796873,333.9,,6359,76.05
2022/5/12,18, D01-6,19.51,1.2405,0.365693649,0.949161342,0.026298718,2.502036618,0.0137667,0.032386009,6.290835754,6.38,,0.01124928,0.000326866,0.010513414,0.000116014,0.001027661,325.3,,4312,56.65
2022/5/12,18, D01-7,17.06,1.2629,0.330756069,0.462466587,0.024102999,3.089981485,0.014553369,0.023162607,6.957605844,6.02,,0.012331412,0.000284182,0.011843663,0.000119518,0.001355054,349.8,,4787,59.99
2022/5/12,18, D01-8,15.29,1.265,0.299680549,0.416533111,0.023678826,3.061880272,0.015815316,0.020976473,6.827038615,5.95,,0.012368876,0.000270372,0.01139778,0.000110758,0.001481657,342,,4610,182.49
2022/5/12,18, D06-1,20.35,1.2095,0.110976692,2.971321721,0.032960727,1.262085991,0.00826002,0.052029981,5.236256452,6.6,,0.009389049,0.000371605,0.010644773,3.97E-05,0.000474317,296,,1121,157.75
2022/5/12,18, D06-2,19.88,1.2258,0.628390493,1.941124332,0.028294825,1.629500103,0.009276134,0.045409119,5.682622063,6.53,,0.008927954,0.000387012,0.009019426,6.92E-05,0.000615758,316.6,,4797,55.5
2022/5/12,18, D06-3,19.58,1.2289,0.660847147,1.797321235,0.033260143,1.788479737,0.011373917,0.043347908,5.738470651,6.51,,0.00935879,0.00038336,0.009034228,6.83E-05,0.000599791,320.5,,4880,39.53
2022/5/12,18, D11-1,19.22,1.2085,0.061025671,2.832259863,0.027321723,1.099526846,0.011029749,0.053508224,5.027021691,6.8,,0.011737752,0.000322643,0.011011101,6.80E-05,0.000792357,279.6,,695,14.9
2022/5/12,18, D11-2,20.68,1.2081,0.050283516,2.867971401,0.027396577,1.156511006,0.010423359,0.054070373,5.16765859,6.89,,0.012080692,0.000322415,0.009175763,6.50E-05,0.000767036,286.4,,687,14.42
2022/5/12,18, D11-3,17.83,1.2075,0.051229849,2.868449874,0.027346674,1.110306521,0.009292523,0.054330627,5.077144388,6.89,,0.011975504,0.000325953,0.009150786,8.99E-05,0.000749296,282.1,,705,132.27
2022/5/12,18, BS1,14.87,1.2112,0.110 ,2.854 ,0.030 ,1.385 ,0.010 ,0.054 ,5.276 ,6.960 ,4.000 ,0.011341499,0.000398425,0.009321924,2.62E-05,0.000800904,297.9,,1016,19.99
2022/5/12,18, BS2,13.39,1.2114,0.100029925,2.580756684,0.028269874,1.355770418,0.012586697,0.052248595,4.983104392,6.95,,0.01114121,0.000382105,0.008888067,3.78E-05,0.000869286,280,,1007,129.09
2022/5/12,18, CL1,11.8,1.1966,0.06995189,2.740653897,0.034832077,1.254186381,0.012471975,0.057870081,4.772177249,7.07,,0.010368876,0.000364985,0.008163737,6.56E-05,0.000791228,273.4,,778,46.25
2022/5/12,18, HS1,19.02,1.1638,0.025 ,2.106 ,0.043 ,1.095 ,0.007 ,0.069 ,3.953 ,7.160 ,4.000 ,0.009302594,0.000320361,0.00733395,6.19E-05,0.000713492,225.1,,545,43.94
2022/5/12,18, HS2,17.8,1.2116,0.051255425,2.490586139,0.024801637,1.660357951,0.014291146,0.061607329,5.299805376,6.84,,0.014475504,0.000410865,0.011184089,7.41E-05,0.001026693,295.6,,779,22.57
2022/5/12,18, HS3,15.11,1.1333,0.024425614,1.513281843,0.039997006,1.017774121,0.008964744,0.06492817,3.325924463,7.44,,0.00856196,0.000299703,0.008488437,4.68E-05,0.000648981,187,,466,17.85
2022/5/23,19, D01-1,20.8,1.2114,0.17 ,2.65 ,0.03 ,1.36 ,0.01 ,0.06 ,5.57 ,6.87 ,,0.009817003,0.000339877,0.008319149,5.47E-05,0.001076044,306,,707.6,21.81
2022/5/23,19, D01-2,20.81,1.2129,0.229651929,2.486497363,0.027446479,1.409092779,0.010669193,0.060191547,5.493385609,6.9,,0.009896254,0.000349121,0.009228492,9.20E-05,0.00083445,302.9,,1968,101.22
2022/5/23,19, D01-3,19.54,1.2154,0.290856636,2.385104435,0.028344728,1.480724131,0.011029749,0.059317093,5.642230559,6.89,,0.009958213,0.000366012,0.009183164,0.00010838,0.000641885,310,,2218,24.4
2022/5/23,19, D01-4,18.45,1.2274,0.475059018,1.651908725,0.027571236,1.887307138,0.013127532,0.052560899,5.924886469,6.65,,0.010786744,0.000370463,0.00913691,0.000113636,0.000758811,319.7,,4265,1808
2022/5/23,19, D01-5,19.82,1.2432,0.353698243,0.894441349,0.024252707,2.617691833,0.015503927,0.041723923,6.522099681,6.36,,0.011596542,0.000317279,0.010181314,0.000121646,0.000835579,335.5,,4553,832.6
2022/5/23,19, D01-6,20,1.2347,0.308171967,1.207189163,0.025101053,2.356922444,0.013340588,0.047053925,6.190082645,6.42,,0.011475504,0.000319448,0.009784459,0.000131908,0.00110201,323.2,,3517,53.85
2022/5/23,19, D01-7,17.97,1.2415,0.344439528,0.98704776,0.024876491,2.534005349,0.01560226,0.044440974,6.431698305,6.34,,0.011729107,0.000315453,0.010103608,0.000121646,0.001157489,332.3,,3864,46.43
2022/5/23,19, D01-8,20.36,1.24,0.289884726,0.959687764,0.024609511,2.512816293,0.014160035,0.044274412,6.431021352,6.34,,0.011533141,0.000306209,0.010333025,0.000140043,0.001204582,328.9,,3696,525.92
2022/5/23,19, D06-1,18.36,1.2132,0.184125653,2.725342738,0.026772793,1.34355071,0.007538907,0.06041016,5.403774011,6.6,,0.009682997,0.000541429,0.008633673,6.09E-05,0.000360133,301.7,,1385,72.38
2022/5/23,19, D06-2,13.94,1.2283,0.555522874,1.862828635,0.026872598,1.806665295,0.010128358,0.054018322,5.821989676,6.58,,0.009900576,0.000551016,0.009514339,7.33E-05,0.000522862,322,,4171,29.47
2022/5/23,19, D06-3,12.74,1.2283,0.566725407,1.876704372,0.026872598,1.811232257,0.008702521,0.053841349,5.762699913,6.59,,0.010014409,0.000551815,0.010194265,8.92E-05,0.000600436,320.7,,4183,36.81
2022/5/23,19, D11-1,12.2,1.21,0.063097373,2.796809311,0.02782075,1.371281629,0.009866135,0.066125338,5.434631766,6.92,,0.010821326,0.000501255,0.009764107,6.18E-05,0.000785583,301.1,,706.5,17.63
2022/5/23,19, D11-2,19.44,1.2096,0.055808053,2.814817322,0.02542542,1.371405061,0.008374743,0.066396002,5.428934082,7,,0.010708934,0.000496005,0.009351526,6.67E-05,0.000639788,300.9,,660.6,1.82
2022/5/23,19, D11-3,16.83,1.2095,0.057649565,2.826692169,0.030465592,1.378605225,0.010308636,0.066656257,5.356218092,7,,0.011082133,0.000542,0.009855689,0.000138416,0.000685107,299.2,,1488,1943
2022/5/23,19, BS1,14.97,1.2146,0.116 ,2.469 ,0.027 ,1.586 ,0.013 ,0.067 ,5.481 ,6.820 ,4.000 ,0.011756484,0.000610363,0.0106716,4.14E-05,0.000934442,302.8,,1136,47.86
2022/5/23,19, BS2,20.08,1.2146,0.117115066,2.428167069,0.026423474,1.577000617,0.013832256,0.067645222,5.489944433,6.85,,0.01175072,0.000607624,0.010456059,3.93E-05,0.001020887,302.1,,1082,15.47
2022/5/23,19, CL1,20.24,1.2148,0.179547448,2.579582248,0.027072209,1.483275046,0.010734748,0.066822819,5.462020139,6.85,,0.01012536,0.000551244,0.009644773,2.37E-05,0.000776068,304.5,,1505,11.25
2022/5/23,19, HS1,19.01,1.21,0.048 ,2.804 ,0.026 ,1.336 ,0.011 ,0.071 ,5.327 ,6.900 ,4.000 ,0.010381844,0.000540972,0.009549491,1.15E-05,0.000849126,296.5,,717.4,11.12
2022/5/23,19, HS21,18.62,1.1859,0.063327562,2.220857461,0.034283148,1.292984983,0.011750862,0.075723506,4.655177277,7.09,,0.010067723,0.000554097,0.009421832,9.39E-06,0.000705589,259.6,,1369,382.7
2022/5/23,19, HS3,17.95,1.1853,0.038901947,1.855434041,0.029093268,1.244887883,0.01270142,0.072569228,4.20204214,7.05,,0.009701729,0.000511071,0.009617021,1.89E-05,0.000782519,232.6,,1259,280.4
2022/6/22,20, D01-1,19.5,1.2098,0.10 ,3.04 ,0.03 ,1.32 ,0.01 ,0.08 ,5.45 ,6.84 ,,0.012082133,0.000349007,0.008949121,8.16E-05,0.000712847,309.01,,1025,51.78
2022/6/22,20, D01-2,16.7,1.2108,0.14964845,2.837218591,0.029193074,1.380004114,0.007276684,0.084228607,5.560206471,6.82,,0.010814121,0.00036042,0.008349676,3.63E-05,0.000672205,311.69,,1179,35.85
2022/6/22,20, D01-3,13.9,1.2126,0.211185653,2.636129141,0.02839463,1.444229582,0.010177525,0.081917552,5.608100866,6.77,,0.011325648,0.000367953,0.008981499,8.84E-05,0.000649304,312.67,,1918,52.24
2022/6/22,20, D01-4,12.9,1.2171,0.353084405,2.343303232,0.028718998,1.585723102,0.00826002,0.07985634,5.639861225,6.75,,0.010698847,0.000399452,0.009497687,0.0001045,0.000473027,315.75,,2697,47.15
2022/6/22,20, D01-5,11.7,1.2337,0.740364671,1.573352042,0.028444533,2.055461839,0.012062252,0.071861337,6.154063126,6.56,,0.010835735,0.000413832,0.010880666,6.17E-05,0.000755263,342.32,,5655,59.28
2022/6/22,20, D06-1,19.1,1.2152,0.294002553,2.642566787,0.0296921,1.462168278,0.009440023,0.084009994,5.587482018,6.69,,0.010478386,0.000404131,0.008875116,5.42E-05,0.000640756,315.96,,2215,36.96
2022/6/22,20, D06-2,16.9,1.2159,0.331242023,2.609247618,0.031039473,1.481547007,0.008800855,0.085019779,5.703297323,6.63,,0.010471182,0.000410066,0.008854764,4.09E-05,0.000430611,321.33,,2423,58.43
2022/6/22,20, D06-3,14.5,1.2293,0.802004179,2.167398898,0.030690154,1.617856408,0.009161411,0.081626067,5.924576199,6.55,,0.009579251,0.000425702,0.008346901,7.15E-05,0.000397065,340.41,,5652,325.16
2022/6/22,20, D11-1,19.7,1.2091,0.045449546,2.983240066,0.028444533,1.307837893,0.009849746,0.077711847,5.373508589,6.86,,0.01032853,0.000209769,0.008787234,3.50E-05,0.000860416,302.1,,741.7,31.78
2022/6/22,20, D11-2,19.4,1.2089,0.046012231,2.976541435,0.029093268,1.320921621,0.009915302,0.077232979,5.316700984,6.98,,0.010440922,0.000213422,0.008418131,4.37E-05,0.000837353,300.26,,724.5,30.28
2022/6/22,20, D11-3,19.1,1.2087,0.046063384,2.999029699,0.028469485,1.321168484,0.008440298,0.07595253,5.303218345,6.91,,0.010259366,0.000211025,0.009784459,4.37E-05,0.00075865,300.07,,692.8,28.6
2022/6/22,20, BS1,18,1.2192,0.184 ,2.243 ,0.033 ,1.788 ,0.013 ,0.083 ,5.657 ,6.700 ,4.000 ,0.013304035,0.00040242,0.014851064,3.33E-05,0.000823322,313.23,,1827,148.94
2022/6/22,20, BS2,20.9,1.2166,0.145914272,2.435474667,0.032037527,1.644558733,0.012619475,0.082302727,5.505204073,6.75,,0.012654179,0.00036761,0.011032377,2.79E-05,0.000889285,307.1,,1343,33.92
2022/6/22,20, CL1,20.8,1.2152,0.214305993,2.682149612,0.02894356,1.47854351,0.00871891,0.076119092,5.47355654,6.81,,0.009994236,0.000276535,0.012564292,3.60E-05,0.000673334,309.31,,1878,20.93
2022/6/22,20, HS1,25.3,1.2019,0.042 ,2.592 ,0.030 ,1.414 ,0.012 ,0.087 ,5.146 ,6.960 ,4.000 ,0.011543228,0.000296394,0.009783534,3.65E-05,0.000675269,288.61,,726.1,22.53
2022/6/22,20, HS21,25.8,1.2054,0.042943044,2.615554771,0.032262089,1.444846739,0.012439197,0.087382886,5.20816292,6.93,,0.011717579,0.000300845,0.009853839,4.00E-05,0.000800743,292.28,,764,33.24
2022/6/24,21, D01-1,21.3,1.2091,0.10 ,2.82 ,0.03 ,1.32 ,0.01 ,0.06 ,5.49 ,6.78 ,,0.010010086,0.00034079,0.009256244,5.24E-05,0.000671721,303.2,,1262,38.24
2022/6/24,21, D01-2,15.6,1.2126,0.2365576,2.498589699,0.029467538,1.505369266,0.010390581,0.052665001,5.687388937,6.69,,0.009963977,0.000371262,0.009088807,0,0,312,,2788,160.3
2022/6/24,21, D01-3,12.5,1.2139,0.273669188,2.362572673,0.029043365,1.553589796,0.010488915,0.050499688,5.688037684,6.75,,0.009801153,0.000371833,0.009384829,2.74E-05,0.000613822,311.3,,2556,45.5
2022/6/24,21, D01-4,11.2,1.2187,0.425389339,2.04343071,0.02986676,1.692038675,0.008079742,0.048251093,5.80678645,6.72,,0.010072046,0.000403675,0.009320999,6.76E-05,0.000524475,317.2,,4708,952.9
2022/6/24,21, D01-5,9.9,1.2346,0.672356599,1.26530197,0.028519387,2.149269698,0.012144196,0.03958984,6.200631822,6.46,,0.010021614,0.000396371,0.009553191,3.50E-05,0.000355778,333.4,,7292,65.9
2022/6/24,21, D06-1,20.6,1.2156,0.276354726,2.406722747,0.030265981,1.457971611,0.008882799,0.054070373,5.541590274,6.59,,0.009510086,0.000388838,0.00806938,2.92E-05,0.000390453,305.2,,2339,18.27
2022/6/24,21, D06-2,17.1,1.222,0.542734595,2.269183305,0.0296921,1.532030446,0.008473076,0.05132209,5.822553804,6.5,,0.009092219,0.000402305,0.009107308,3.82E-05,0.000171277,323.9,,4769,28.24
2022/6/24,21, D06-3,13.9,1.2299,0.842184954,1.924508245,0.030665203,1.6162518,0.007784741,0.049594004,5.953064621,6.53,,0.008471182,0.000411436,0.008028677,4.04E-05,0.000595921,334.2,,6847,113.6
2022/6/24,21, D06-4,11.9,1.2294,0.826813442,2.003804388,0.030939668,1.616992388,0.008964744,0.049812617,6.017459735,6.51,,0.008612392,0.000413832,0.008049954,2.90E-05,0.000719621,337.8,,7571,93.75
2022/6/24,21, D11-1,20.4,1.2094,0.045193781,2.721340958,0.027845701,1.337914009,0.009751413,0.055121799,5.377401066,6.64,,0.010596542,0.000316366,0.008249769,0,0.000572535,294.7,,1041,76.38
2022/6/24,21, D11-2,20,1.2086,0.044042836,2.711640991,0.027521333,1.33824316,0.009866135,0.05582969,5.364821031,6.68,,0.010481268,0.000313627,0.008430157,2.58E-05,0.000158213,294.1,,1072,295
2022/6/24,21, D11-3,20.1,1.2085,0.043019773,2.651875275,0.027571236,1.344414729,0.00980058,0.055725588,5.316672778,6.77,,0.010554755,0.000312257,0.008584644,0,4.03E-07,291.1,,1384,545.2
2022/6/24,21, BS1,22,1.2194,0.089 ,2.794 ,0.033 ,1.235 ,0.013 ,0.054 ,5.296 ,6.540 ,4.000 ,0.009815562,0.000518945,0.008769658,2.83E-05,0.000174502,293.1,,2220,174.8
2022/6/24,21, BS2,21.9,1.2156,0.145274858,2.315377767,0.034707321,1.632462456,0.013242255,0.059296273,5.66189039,6.63,,0.012700288,0.00059507,0.011057354,4.42E-05,0.000221918,307.5,,2046,281.3
2022/6/24,21, CL1,18.7,1.217,0.250189906,2.237299557,0.030740057,1.577988068,0.011210027,0.048448886,5.59467464,6.59,,0.010195965,0.000505935,0.009888992,0,0.000602049,304.8,,3466,87.48
2022/6/24,21, HS1,21.3,1.2085,0.043 ,2.616 ,0.031 ,1.418 ,0.012 ,0.061 ,5.422 ,6.740 ,4.000 ,0.011932277,0.000533212,0.010305273,2.48E-05,0.00066527,296.7,,958.9,37.27
2022/6/24,21, HS21,18.4,1.1935,0.043070926,2.205372311,0.037202455,1.367619831,0.011439472,0.06561524,4.91388599,6.84,,0.011239193,0.000524994,0.009987049,3.17E-05,0.000802033,268.6,,949.3,36.89
